"feature_id","checkout_ts","user_id","host_id","handle","request_ts","checkin_ts","tokens","account_id","version_id","loadinfo_id","origin"
20817,1531930337,8315,43797,2108,1531930337,1531935473,1,1,747,48790,1
20824,1531935369,53928,52742,17801,1531935369,1531935472,1,1,36,48790,1
281,1531935369,53928,52742,17303,1531935369,1531935472,1,1,21,48790,1
274,1531935369,53928,52742,17901,1531935369,1531935472,1,1,49,48790,1
19987,1531918785,3144,52447,27389,1531918785,1531935499,1,1,852,48790,1
19987,1531920432,16701,9278,30154,1531920432,1531935499,1,1,13,48790,1
3308,1531928788,61772,9679,2403,1531928788,1531935502,1,1,185,48790,1
9214,1531935389,47864,5571,878,1531935389,1531935509,1,1,36,48790,1
9232,1531935389,47864,5571,1364,1531935389,1531935509,1,1,27,48790,1
9239,1531935389,47864,5571,940,1531935389,1531935509,1,1,27,48790,1
9256,1531935021,853,48902,306,1531935021,1531935509,1,1,170,48790,1
13815,1531934899,72,1890,1288,1531934899,1531935514,1,1,17,48790,1
73,1531927452,53445,46787,2019,1531927452,1531935517,1,1,1,48790,1
73,1531928791,53445,46787,2223,1531928791,1531935517,1,1,1,48790,1
181,1531935394,6840,30598,1318,1531935394,1531935517,1,1,1,48790,1
181,1531935394,39234,28131,3130,1531935394,1531935517,1,1,1,48790,1
111,1531920382,62624,12583,5710,1531920382,1531935518,1,1,39,48790,1
111,1531935394,7007,44328,7704,1531935394,1531935518,1,1,39,48790,1
7800,1531931473,62494,53810,7394,1531931473,1531935518,1,1,39,48790,1
7810,1531931473,62494,53810,8571,1531931473,1531935518,1,1,17,48790,1
7803,1531920382,62624,12583,10206,1531920382,1531935518,1,1,17,48790,1
7803,1531935394,7007,44328,7610,1531935394,1531935518,1,1,17,48790,1
20901,1531933679,1593,4733,1919,1531933679,1531935519,77,1,16,48790,1
20901,1531933679,1593,4733,1188,1531933679,1531935519,77,1,16,48790,1
20901,1531934902,1668,9968,646,1531934902,1531935519,77,1,774,48790,1
8062,1531932941,62444,53700,21605,1531932941,1531935520,1,1,239,48790,1
6109,1531932941,62444,53700,18104,1531932941,1531935520,1,1,239,48790,1
64,1531928304,1689,40738,23101,1531928304,1531935520,1,1,35,48790,1
64,1531932941,62444,53700,24403,1531932941,1531935520,1,1,35,48790,1
64,1531933559,54375,7175,8907,1531933559,1531935520,1,1,35,48790,1
64,1531934044,55254,42447,404,1531934044,1531935520,1,1,35,48790,1
64,1531934418,48581,33634,9908,1531934418,1531935520,1,1,35,48790,1
8068,1531932695,59894,46819,9806,1531932695,1531935520,1,1,35,48790,1
48,1531935275,61076,51354,161,1531935275,1531935520,808,1,820,48790,1
48,1531935398,39,53,213,1531935398,1531935520,2606,1,820,48790,1
6,1531928915,57007,2103,20152,1531928915,1531935519,4,1,9,48790,1
6,1531929279,1037,47,77049,1531929279,1531935519,2,1,9,48790,1
6,1531929401,1037,47,94541,1531929401,1531935519,5,1,9,48790,1
6,1531930988,982,22,97390,1531930988,1531935519,5,1,9,48790,1
6,1531930988,982,22,4138,1531930988,1531935519,2,1,9,48790,1
6,1531933063,96,151,116076,1531933063,1531935519,5,1,9,48790,1
6,1531933431,4360,2103,16278,1531933431,1531935519,5,1,9,48790,1
6,1531933431,14401,11208,52350,1531933431,1531935519,8,1,9,48790,1
6,1531933431,59054,39486,88643,1531933431,1531935519,8,1,9,48790,1
6,1531933559,48717,2103,117577,1531933559,1531935519,8,1,9,48790,1
6,1531933559,2639,11,46415,1531933559,1531935519,5,1,17,48790,1
6,1531933559,54354,2103,39209,1531933559,1531935519,5,1,9,48790,1
6,1531933680,60399,39486,43312,1531933680,1531935519,5,1,9,48790,1
6,1531933680,46720,22,5784,1531933680,1531935519,5,1,9,48790,1
6,1531933680,46720,22,41736,1531933680,1531935519,2,1,9,48790,1
6,1531933680,55952,2103,46854,1531933680,1531935519,8,1,9,48790,1
6,1531933680,7638,2103,75741,1531933680,1531935519,8,1,9,48790,1
6,1531933680,7870,3620,103541,1531933680,1531935519,5,1,9,48790,1
6,1531933680,1854,168,89700,1531933680,1531935519,5,1,9,48790,1
6,1531933680,1854,168,63281,1531933680,1531935519,2,1,9,48790,1
6,1531933680,1052,47,118772,1531933680,1531935519,5,1,9,48790,1
6,1531933680,1052,47,67509,1531933680,1531935519,2,1,9,48790,1
6,1531933680,14445,11208,119148,1531933680,1531935519,8,1,9,48790,1
6,1531933680,20170,2103,69335,1531933680,1531935519,5,1,9,48790,1
6,1531933680,20170,2103,32354,1531933680,1531935519,8,1,9,48790,1
6,1531933680,1267,46781,100552,1531933680,1531935519,5,1,9,48790,1
66,1531929401,1037,47,94541,1531929401,1531935519,5,1,9,48790,1
66,1531930988,982,22,97390,1531930988,1531935519,5,1,9,48790,1
66,1531933063,96,151,116076,1531933063,1531935519,5,1,9,48790,1
66,1531933680,46720,22,5784,1531933680,1531935519,5,1,9,48790,1
66,1531933680,1854,168,89700,1531933680,1531935519,5,1,9,48790,1
66,1531933680,1052,47,118772,1531933680,1531935519,5,1,9,48790,1
66,1531933680,1267,46781,100552,1531933680,1531935519,5,1,9,48790,1
21,1531929279,1037,47,77049,1531929279,1531935519,2,1,9,48790,1
21,1531930988,982,22,4138,1531930988,1531935519,2,1,9,48790,1
21,1531933680,46720,22,41736,1531933680,1531935519,2,1,9,48790,1
21,1531933680,1854,168,63281,1531933680,1531935519,2,1,9,48790,1
21,1531933680,1052,47,67509,1531933680,1531935519,2,1,9,48790,1
19,1531933559,2639,11,46415,1531933559,1531935519,5,1,17,48790,1
59,1531933431,14401,11208,52350,1531933431,1531935519,8,1,9,48790,1
59,1531933680,14445,11208,119148,1531933680,1531935519,8,1,9,48790,1
665,1531928915,57007,2103,20152,1531928915,1531935519,4,1,9,48790,1
664,1531933431,4360,2103,16278,1531933431,1531935519,5,1,9,48790,1
664,1531933431,59054,39486,88643,1531933431,1531935519,8,1,9,48790,1
664,1531933559,48717,2103,117577,1531933559,1531935519,8,1,9,48790,1
664,1531933559,54354,2103,39209,1531933559,1531935519,5,1,9,48790,1
664,1531933680,60399,39486,43312,1531933680,1531935519,5,1,9,48790,1
664,1531933680,55952,2103,46854,1531933680,1531935519,8,1,9,48790,1
664,1531933680,7638,2103,75741,1531933680,1531935519,8,1,9,48790,1
664,1531933680,20170,2103,69335,1531933680,1531935519,5,1,9,48790,1
664,1531933680,20170,2103,32354,1531933680,1531935519,8,1,9,48790,1
305,1531933680,7870,3620,103541,1531933680,1531935519,5,1,9,48790,1
85,1531934539,54694,59,118612,1531934539,1531935519,1,1,17,48790,1
8266,1531935276,62,173,957,1531935276,1531935522,1,1,35,48790,1
8266,1531935399,62,112,872,1531935399,1531935522,1,1,35,48790,1
8266,1531935399,62,51,1246,1531935399,1531935522,1,1,35,48790,1
8266,1531935399,62,280,380,1531935399,1531935522,1,1,35,48790,1
8266,1531935399,62,68,786,1531935399,1531935522,1,1,35,48790,1
8266,1531935399,62,160,542,1531935399,1531935522,1,1,35,48790,1
8266,1531935399,62,4041,1421,1531935399,1531935522,1,1,35,48790,1
22020,1531935400,42,43872,336,1531935400,1531935523,1,1,1,48790,1
21741,1531935400,53458,43876,224,1531935400,1531935523,1,1,1,48790,1
21741,1531935400,57819,51237,263,1531935400,1531935523,1,1,1,48790,1
21741,1531935400,1402,43910,16,1531935400,1531935523,1,1,1,48790,1
21741,1531935400,59,43946,832,1531935400,1531935523,1,1,1,48790,1
21741,1531935400,1888,48662,952,1531935400,1531935523,1,1,1,48790,1
21741,1531935400,2359,43913,48,1531935400,1531935523,1,1,1,48790,1
21741,1531935400,1888,43871,440,1531935400,1531935523,1,1,1,48790,1
21741,1531935400,8954,44030,192,1531935400,1531935523,1,1,1,48790,1
21741,1531935400,8954,44019,672,1531935400,1531935523,1,1,1,48790,1
21743,1531935400,2359,43913,40,1531935400,1531935523,1,1,1,48790,1
21743,1531935400,1402,43910,862,1531935400,1531935523,1,1,1,48790,1
21743,1531935400,53458,43876,226,1531935400,1531935523,1,1,1,48790,1
21756,1531935400,2359,43913,487,1531935400,1531935523,1,1,1,48790,1
21756,1531935400,1402,43910,380,1531935400,1531935523,1,1,1,48790,1
21756,1531935400,53458,43876,20,1531935400,1531935523,1,1,1,48790,1
21756,1531935400,57819,51237,456,1531935400,1531935523,1,1,1,48790,1
21751,1531934542,2359,43913,32,1531934542,1531935523,1,1,1,48790,1
21739,1531935400,1402,43910,16,1531935400,1531935523,1,1,1,48790,1
21739,1531935400,59,43946,832,1531935400,1531935523,1,1,1,48790,1
21739,1531935400,1888,48662,952,1531935400,1531935523,1,1,1,48790,1
21739,1531935400,2359,43913,48,1531935400,1531935523,1,1,1,48790,1
21739,1531935400,42,43872,336,1531935400,1531935523,1,1,1,48790,1
21739,1531935400,1888,43871,440,1531935400,1531935523,1,1,1,48790,1
21739,1531935400,8954,44030,192,1531935400,1531935523,1,1,1,48790,1
21739,1531935400,8954,44019,672,1531935400,1531935523,1,1,1,48790,1
21760,1531935400,276,47297,344,1531935400,1531935523,1,1,1,48790,1
21852,1531935400,276,47297,344,1531935400,1531935523,1,1,1,48790,1
21862,1531935400,276,47297,248,1531935400,1531935523,1,1,1,48790,1
21761,1531935400,276,47297,344,1531935400,1531935523,1,1,1,48790,1
22019,1531935400,58085,51161,784,1531935400,1531935523,1,1,1,48790,1
22019,1531935400,5001,44769,728,1531935400,1531935523,1,1,1,48790,1
22019,1531935400,16046,44444,704,1531935400,1531935523,1,1,1,48790,1
21762,1531935400,12414,44781,2035771232,1531935400,1531935523,1,1,1,48790,1
21762,1531935400,59243,51506,811106944,1531935400,1531935523,1,1,1,48790,1
21762,1531935400,16046,44443,880,1531935400,1531935523,1,1,1,48790,1
21762,1531935400,12414,44444,1383224320,1531935400,1531935523,1,1,1,48790,1
21762,1531935400,57537,44354,696467968,1531935400,1531935523,1,1,1,48790,1
24261,1531935400,16046,44444,235,1531935400,1531935523,1,1,1,48790,1
22037,1531935400,58085,51161,761,1531935400,1531935523,1,1,1,48790,1
22039,1531935400,76,51506,657,1531935400,1531935523,1,1,1,48790,1
21773,1531935400,7175,48900,640,1531935400,1531935523,1,1,1,48790,1
21742,1531935400,12414,44444,1383239680,1531935400,1531935523,1,1,1,48790,1
21742,1531935400,57537,44354,696485376,1531935400,1531935523,1,1,1,48790,1
21778,1531935400,58085,51161,761,1531935400,1531935523,1,1,1,48790,1
21745,1531935400,16046,44444,235,1531935400,1531935523,1,1,1,48790,1
21779,1531935400,76,51506,657,1531935400,1531935523,1,1,1,48790,1
21738,1531935400,76,51506,692,1531935400,1531935523,1,1,1,48790,1
21758,1531935400,7175,48900,472,1531935400,1531935523,1,1,1,48790,1
21786,1531935400,12414,44444,1383239680,1531935400,1531935523,1,1,1,48790,1
21786,1531935400,57537,44354,696485376,1531935400,1531935523,1,1,1,48790,1
21748,1531935400,12414,44781,2035771232,1531935400,1531935523,1,1,1,48790,1
21748,1531935400,59243,51506,811106944,1531935400,1531935523,1,1,1,48790,1
21748,1531935400,16046,44443,880,1531935400,1531935523,1,1,1,48790,1
21748,1531935400,58085,51161,784,1531935400,1531935523,1,1,1,48790,1
21748,1531935400,12414,44444,1383224320,1531935400,1531935523,1,1,1,48790,1
21748,1531935400,5001,44769,728,1531935400,1531935523,1,1,1,48790,1
21748,1531935400,16046,44444,704,1531935400,1531935523,1,1,1,48790,1
21748,1531935400,57537,44354,696467968,1531935400,1531935523,1,1,1,48790,1
21792,1531935400,7175,48900,640,1531935400,1531935523,1,1,1,48790,1
21754,1531935400,55243,43971,24,1531935400,1531935523,1,1,1,48790,1
21754,1531935400,55673,43875,808915840,1531935400,1531935523,1,1,1,48790,1
21754,1531935400,55102,43881,304,1531935400,1531935523,1,1,1,48790,1
21754,1531935400,1777,43874,904,1531935400,1531935523,1,1,1,48790,1
21754,1531935400,3882,44318,496,1531935400,1531935523,1,1,1,48790,1
21754,1531935400,187,43877,408,1531935400,1531935523,1,1,1,48790,1
22071,1531935277,3882,45707,808603993,1531935277,1531935523,1,1,1,48790,1
21755,1531934906,55243,43971,601,1531934906,1531935523,1,1,1,48790,1
21755,1531935400,3882,44318,496,1531935400,1531935523,1,1,1,48790,1
21757,1531935277,3882,45707,808603993,1531935277,1531935523,1,1,1,48790,1
21763,1531934906,55243,43971,529,1531934906,1531935523,1,1,1,48790,1
21759,1531934906,55243,43971,601,1531934906,1531935523,1,1,1,48790,1
21752,1531935400,55243,43971,24,1531935400,1531935523,1,1,1,48790,1
21752,1531935400,55673,43875,808915840,1531935400,1531935523,1,1,1,48790,1
21752,1531935400,55102,43881,304,1531935400,1531935523,1,1,1,48790,1
21752,1531935400,1777,43874,904,1531935400,1531935523,1,1,1,48790,1
21752,1531935400,3882,44318,496,1531935400,1531935523,1,1,1,48790,1
21752,1531935400,187,43877,408,1531935400,1531935523,1,1,1,48790,1
9737,1531918661,51843,35798,407,1531918661,1531935523,1,1,693,48790,1
93,1531922829,62830,171,3038,1531922829,1531935523,5,1,884,48790,1
16,1531922829,62830,171,1957,1531922829,1531935523,5,1,14,48790,1
17981,1531935152,48826,2779,3991,1531935152,1531935524,1,1,734,48790,1
128,1531932944,64,41390,5820,1531932944,1531935524,1,1,38,48790,1
115,1531932944,64,41390,1814,1531932944,1531935524,1,1,17,48790,1
53,1531934786,64,41390,790,1531934786,1531935524,1,1,17,48790,1
21336,1531935401,192,44611,44898,1531935401,1531935523,1,1,5,48790,1
21341,1531935401,192,44611,1800,1531935401,1531935523,1,1,27,48790,1
9969,1531935401,192,44611,24746,1531935401,1531935523,1,1,27,48790,1
9978,1531935401,192,44611,13911,1531935401,1531935523,1,1,27,48790,1
9990,1531935401,6223,31127,61763,1531935401,1531935523,1,1,204,48790,1
18707,1531932946,62444,53700,5403,1531932946,1531935526,1,1,239,48790,1
218,1531934296,16931,49180,2204,1531934296,1531935526,1,1,35,48790,1
218,1531934296,7510,51825,8903,1531934296,1531935526,1,1,35,48790,1
18841,1531935403,43612,53456,3233,1531935403,1531935526,1,1,1,48790,1
284,1531931481,11587,9265,3427,1531931481,1531935526,1,1,95,48790,1
202,1531934911,3408,50804,17789,1531934911,1531935526,1,1,27,48790,1
216,1531934911,3408,50804,5605,1531934911,1531935526,1,1,27,48790,1
230,1531935403,61544,54047,177,1531935403,1531935526,1,1,27,48790,1
6801,1531935403,61554,4558,15752,1531935403,1531935526,1,1,75,48790,1
6800,1531935403,15490,48636,16768,1531935403,1531935526,1,1,114,48790,1
6800,1531935403,7301,216,10304,1531935403,1531935526,1,1,114,48790,1
118,1531935403,61544,54047,13470,1531935403,1531935526,1,1,27,48790,1
118,1531935403,17165,33958,4175,1531935403,1531935526,1,1,49,48790,1
8640,1531934911,3408,50804,15584,1531934911,1531935526,1,1,27,48790,1
8659,1531934911,3408,50804,3814,1531934911,1531935526,1,1,27,48790,1
301,1531935403,5932,36312,2591,1531935403,1531935526,1,1,821,48790,1
302,1531935403,5932,36312,6074,1531935403,1531935526,1,1,859,48790,1
308,1531935280,54905,7650,40713,1531935280,1531935525,1,1,703,48790,1
126,1531935280,54905,7650,73224,1531935280,1531935525,1,1,703,48790,1
309,1531931481,115,39654,111740,1531931481,1531935525,1,1,703,48790,1
14,1531918664,61601,52238,99330,1531918664,1531935525,1,1,682,48790,1
14,1531934911,55686,2522,70109,1531934911,1531935525,1,1,682,48790,1
191,1531934670,55686,2522,60257,1531934670,1531935525,1,1,682,48790,1
70,1531918664,61601,52238,134121,1531918664,1531935525,1,1,682,48790,1
70,1531934429,5952,3007,121022,1531934429,1531935525,1,1,682,48790,1
225,1531934911,55686,2522,23478,1531934911,1531935525,1,1,682,48790,1
225,1531935280,62562,25727,137729,1531935280,1531935525,1,1,733,48790,1
117,1531935280,54905,7650,148371,1531935280,1531935525,1,1,703,48790,1
10692,1531935155,61296,52048,78038,1531935155,1531935525,1,1,77,48790,1
10695,1531934050,61296,52048,6066,1531934050,1531935525,1,1,77,48790,1
10695,1531934551,15670,2752,67523,1531934551,1531935525,1,1,77,48790,1
10695,1531935403,50892,9203,127128,1531935403,1531935525,1,1,838,48790,1
23803,1531934700,47834,51287,271,1531934700,1531935545,1,1,232,48790,1
2,1531929972,54231,47470,25702,1531929972,1531935598,1,1,802,48790,1
2,1531934743,790,43397,19003,1531934743,1531935598,1,1,747,48790,1
292,1531934743,790,43397,1513,1531934743,1531935598,1,1,747,48790,1
6731,1531933762,61690,39963,2816,1531933762,1531935598,1,1,3,48790,1
4741,1531925940,14865,50831,1507,1531925940,1531935609,1,1,39,48790,1
4740,1531925940,14865,50831,1607,1531925940,1531935609,1,1,17,48790,1
208,1531933288,7283,32374,12156,1531933288,1531935618,1,1,734,48790,1
993,1531935384,858,878,2511,1531935384,1531935626,1,1,1,48790,1
994,1531935384,858,878,3523,1531935384,1531935626,1,1,1,48790,1
997,1531935384,858,878,212,1531935384,1531935626,1,1,1,48790,1
3309,1531932690,54227,11177,1795,1531932690,1531935626,1,1,137,48790,1
307,1531926347,50261,36551,5203,1531926347,1531935634,1,1,39,48790,1
21355,1531926347,50261,36551,5103,1531926347,1531935634,1,1,17,48790,1
13815,1531935144,59465,1910,22853,1531935144,1531935637,1,1,17,48790,1
13815,1531935516,72,1882,15066,1531935516,1531935637,1,1,17,48790,1
13827,1531933797,72,1882,30758,1531933797,1531935637,1,1,17,48790,1
13827,1531935144,59465,1910,26130,1531935144,1531935637,1,1,17,48790,1
13827,1531935270,10469,1882,7173,1531935270,1531935637,1,1,17,48790,1
174,1531935394,39234,28131,66,1531935394,1531935640,1,1,1,48790,1
174,1531935518,39234,28131,2321,1531935518,1531935640,1,1,1,48790,1
20252,1531918767,47805,32163,23714,1531918767,1531935598,1,1,388,48790,1
20231,1531935520,5893,2766,1373,1531935520,1531935598,4,1,65,48790,1
64,1531926844,61121,51444,14704,1531926844,1531935642,1,1,35,48790,1
64,1531932451,53810,40942,24603,1531932451,1531935642,1,1,35,48790,1
4168,1531925616,7064,4241,726,1531925616,1531935643,1,1,153,48790,1
48,1531935521,39,53,214,1531935521,1531935642,2613,1,820,48790,1
48,1531935521,61076,51354,162,1531935521,1531935642,811,1,820,48790,1
6,1531929648,7783,11,54716,1531929648,1531935641,5,1,17,48790,1
6,1531932091,59020,39486,22694,1531932091,1531935641,8,1,9,48790,1
6,1531932091,1313,22,6849,1531932091,1531935641,5,1,9,48790,1
6,1531932572,14429,11208,119985,1531932572,1531935641,8,1,9,48790,1
6,1531932696,1010,30252,31128,1531932696,1531935641,5,1,9,48790,1
6,1531933431,24753,2103,79494,1531933431,1531935641,8,1,9,48790,1
6,1531933801,7706,2103,73225,1531933801,1531935641,8,1,9,48790,1
6,1531933801,1165,1169,15935,1531933801,1531935641,5,1,9,48790,1
6,1531933801,53430,2103,103325,1531933801,1531935641,5,1,9,48790,1
6,1531933801,15666,11311,97921,1531933801,1531935641,5,1,9,48790,1
6,1531933801,1105,22,57224,1531933801,1531935641,5,1,9,48790,1
6,1531933801,1094,47,84778,1531933801,1531935641,5,1,9,48790,1
6,1531933801,1094,47,106111,1531933801,1531935641,2,1,9,48790,1
6,1531933801,54560,2103,42554,1531933801,1531935641,8,1,9,48790,1
6,1531933801,8314,2103,103245,1531933801,1531935641,5,1,9,48790,1
6,1531933801,9516,47,44310,1531933801,1531935641,5,1,9,48790,1
6,1531933801,52730,3620,94274,1531933801,1531935641,5,1,9,48790,1
6,1531933924,9516,47,61951,1531933924,1531935641,2,1,9,48790,1
6,1531934419,9906,2103,119604,1531934419,1531935641,5,1,9,48790,1
6,1531934904,61794,17233,115087,1531934904,1531935641,6,1,17,48790,1
66,1531932091,1313,22,6849,1531932091,1531935641,5,1,9,48790,1
66,1531932696,1010,30252,31128,1531932696,1531935641,5,1,9,48790,1
66,1531933801,1105,22,57224,1531933801,1531935641,5,1,9,48790,1
66,1531933801,1094,47,84778,1531933801,1531935641,5,1,9,48790,1
66,1531933801,9516,47,44310,1531933801,1531935641,5,1,9,48790,1
21,1531933801,1094,47,106111,1531933801,1531935641,2,1,9,48790,1
21,1531933924,9516,47,61951,1531933924,1531935641,2,1,9,48790,1
19,1531929648,7783,11,54716,1531929648,1531935641,5,1,17,48790,1
50,1531934904,61794,17233,115087,1531934904,1531935641,6,1,17,48790,1
59,1531932572,14429,11208,119985,1531932572,1531935641,8,1,9,48790,1
665,1531934419,9906,2103,119604,1531934419,1531935641,5,1,9,48790,1
664,1531932091,59020,39486,22694,1531932091,1531935641,8,1,9,48790,1
664,1531933431,24753,2103,79494,1531933431,1531935641,8,1,9,48790,1
664,1531933801,7706,2103,73225,1531933801,1531935641,8,1,9,48790,1
664,1531933801,1165,1169,15935,1531933801,1531935641,5,1,9,48790,1
664,1531933801,53430,2103,103325,1531933801,1531935641,5,1,9,48790,1
664,1531933801,54560,2103,42554,1531933801,1531935641,8,1,9,48790,1
664,1531933801,8314,2103,103245,1531933801,1531935641,5,1,9,48790,1
305,1531933801,15666,11311,97921,1531933801,1531935641,5,1,9,48790,1
305,1531933801,52730,3620,94274,1531933801,1531935641,5,1,9,48790,1
1352,1531929889,49122,50456,113478,1531929889,1531935641,1,1,263,48790,1
1191,1531929889,49122,50456,113478,1531929889,1531935641,1,1,263,48790,1
20,1531935027,8155,19,5294,1531935027,1531935641,1,1,17,48790,1
85,1531935027,1142,1212,41982,1531935027,1531935641,1,1,17,48790,1
85,1531935520,56376,47,118618,1531935520,1531935641,1,1,17,48790,1
8266,1531935399,62,275,1062,1531935399,1531935644,1,1,35,48790,1
8266,1531935399,62,77,1125,1531935399,1531935644,1,1,35,48790,1
8266,1531935522,62,51,1515,1531935522,1531935644,1,1,35,48790,1
21760,1531935523,276,47297,347,1531935523,1531935645,1,1,1,48790,1
21852,1531935523,276,47297,347,1531935523,1531935645,1,1,1,48790,1
21862,1531935523,276,47297,251,1531935523,1531935645,1,1,1,48790,1
21761,1531935523,276,47297,347,1531935523,1531935645,1,1,1,48790,1
22020,1531935523,42,43872,627,1531935523,1531935645,1,1,1,48790,1
21741,1531935523,1402,43910,19,1531935523,1531935645,1,1,1,48790,1
21741,1531935523,59,43946,835,1531935523,1531935645,1,1,1,48790,1
21741,1531935523,1888,48662,955,1531935523,1531935645,1,1,1,48790,1
21741,1531935523,2359,43913,339,1531935523,1531935645,1,1,1,48790,1
21741,1531935523,1888,43871,331,1531935523,1531935645,1,1,1,48790,1
21741,1531935523,8954,44030,483,1531935523,1531935645,1,1,1,48790,1
21741,1531935523,8954,44019,963,1531935523,1531935645,1,1,1,48790,1
21756,1531935523,57819,51237,747,1531935523,1531935645,1,1,1,48790,1
21739,1531935523,1402,43910,19,1531935523,1531935645,1,1,1,48790,1
21739,1531935523,59,43946,835,1531935523,1531935645,1,1,1,48790,1
21739,1531935523,1888,48662,955,1531935523,1531935645,1,1,1,48790,1
21739,1531935523,2359,43913,339,1531935523,1531935645,1,1,1,48790,1
21739,1531935523,42,43872,627,1531935523,1531935645,1,1,1,48790,1
21739,1531935523,1888,43871,331,1531935523,1531935645,1,1,1,48790,1
21739,1531935523,8954,44030,483,1531935523,1531935645,1,1,1,48790,1
21739,1531935523,8954,44019,963,1531935523,1531935645,1,1,1,48790,1
18991,1531935277,6053,33974,3286,1531935277,1531935645,1,1,724,48790,1
18990,1531935277,6053,33974,2692,1531935277,1531935645,1,1,175,48790,1
22019,1531935523,58085,51161,75,1531935523,1531935645,1,1,1,48790,1
22019,1531935523,5001,44769,19,1531935523,1531935645,1,1,1,48790,1
22019,1531935523,16046,44444,995,1531935523,1531935645,1,1,1,48790,1
21762,1531935523,12414,44781,2035771235,1531935523,1531935645,1,1,1,48790,1
21762,1531935523,59243,51506,811106947,1531935523,1531935645,1,1,1,48790,1
21762,1531935523,16046,44443,883,1531935523,1531935645,1,1,1,48790,1
21762,1531935523,12414,44444,1383224611,1531935523,1531935645,1,1,1,48790,1
21762,1531935523,57537,44354,696468259,1531935523,1531935645,1,1,1,48790,1
24261,1531935523,16046,44444,234,1531935523,1531935645,1,1,1,48790,1
22037,1531935523,58085,51161,760,1531935523,1531935645,1,1,1,48790,1
22039,1531935523,76,51506,656,1531935523,1531935645,1,1,1,48790,1
21773,1531935523,7175,48900,931,1531935523,1531935645,1,1,1,48790,1
21742,1531935523,12414,44444,1383239971,1531935523,1531935645,1,1,1,48790,1
21742,1531935523,57537,44354,696485667,1531935523,1531935645,1,1,1,48790,1
21778,1531935523,58085,51161,760,1531935523,1531935645,1,1,1,48790,1
21745,1531935523,16046,44444,234,1531935523,1531935645,1,1,1,48790,1
21779,1531935523,76,51506,656,1531935523,1531935645,1,1,1,48790,1
21758,1531935523,7175,48900,763,1531935523,1531935645,1,1,1,48790,1
21786,1531935523,12414,44444,1383239971,1531935523,1531935645,1,1,1,48790,1
21786,1531935523,57537,44354,696485667,1531935523,1531935645,1,1,1,48790,1
21748,1531935523,12414,44781,2035771235,1531935523,1531935645,1,1,1,48790,1
21748,1531935523,59243,51506,811106947,1531935523,1531935645,1,1,1,48790,1
21748,1531935523,16046,44443,883,1531935523,1531935645,1,1,1,48790,1
21748,1531935523,58085,51161,75,1531935523,1531935645,1,1,1,48790,1
21748,1531935523,12414,44444,1383224611,1531935523,1531935645,1,1,1,48790,1
21748,1531935523,5001,44769,19,1531935523,1531935645,1,1,1,48790,1
21748,1531935523,16046,44444,995,1531935523,1531935645,1,1,1,48790,1
21748,1531935523,57537,44354,696468259,1531935523,1531935645,1,1,1,48790,1
21792,1531935523,7175,48900,931,1531935523,1531935645,1,1,1,48790,1
3438,1531935524,61506,52540,6126,1531935524,1531935632,1,1,239,48790,1
3439,1531935524,61506,52540,21914,1531935524,1531935632,1,1,239,48790,1
63,1531933799,50261,36551,13802,1531933799,1531935632,1,1,35,48790,1
21754,1531935523,55243,43971,27,1531935523,1531935646,1,1,1,48790,1
21754,1531935523,55673,43875,808915843,1531935523,1531935646,1,1,1,48790,1
21754,1531935523,55102,43881,307,1531935523,1531935646,1,1,1,48790,1
21754,1531935523,1777,43874,195,1531935523,1531935646,1,1,1,48790,1
21754,1531935523,3882,44318,787,1531935523,1531935646,1,1,1,48790,1
21754,1531935523,187,43877,699,1531935523,1531935646,1,1,1,48790,1
21755,1531935523,3882,44318,787,1531935523,1531935646,1,1,1,48790,1
21752,1531935523,55243,43971,27,1531935523,1531935646,1,1,1,48790,1
21752,1531935523,55673,43875,808915843,1531935523,1531935646,1,1,1,48790,1
21752,1531935523,55102,43881,307,1531935523,1531935646,1,1,1,48790,1
21752,1531935523,1777,43874,195,1531935523,1531935646,1,1,1,48790,1
21752,1531935523,3882,44318,787,1531935523,1531935646,1,1,1,48790,1
21752,1531935523,187,43877,699,1531935523,1531935646,1,1,1,48790,1
15,1531935152,8074,45774,8056,1531935152,1531935646,18,1,873,48790,1
81,1531935152,8074,45774,4370,1531935152,1531935646,1,1,873,48790,1
12,1531935152,8074,45774,16249,1531935152,1531935646,1,1,873,48790,1
12,1531935400,44,49,10393,1531935400,1531935646,1,1,722,48790,1
120,1531935400,44,49,6174,1531935400,1531935646,1,1,722,48790,1
21336,1531935401,53743,40876,28073,1531935401,1531935645,1,1,5,48790,1
21341,1531935401,53743,40876,15579,1531935401,1531935645,1,1,27,48790,1
9969,1531935401,53743,40876,10093,1531935401,1531935645,1,1,27,48790,1
9978,1531935401,53743,40876,58556,1531935401,1531935645,1,1,27,48790,1
9990,1531935524,6223,31127,66378,1531935524,1531935645,1,1,204,48790,1
21923,1531935030,5794,4887,1313,1531935030,1531935647,1,1,1,48790,1
21925,1531935524,3392,7803,1010,1531935524,1531935647,1,1,1,48790,1
218,1531929284,47955,10046,603,1531929284,1531935648,1,1,35,48790,1
218,1531931725,11568,51383,10001,1531931725,1531935648,1,1,35,48790,1
218,1531933928,12425,9878,3704,1531933928,1531935648,1,1,35,48790,1
